API_Url	Response time with 1 users (Seconds)	Status Code with 1 users	No of records per user	Data Transferred per User	Timestamp
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$top=10	2.58899998665	200	10	0.006404296875MB	2017-06-14 18:45:52.140000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Software%20Assurance'&$top=10	2.39899992943	200	1	0.000548828125MB	2017-06-14 18:45:58.070000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'volume'&$top=10	3.03099989891	200	10	0.0041328125MB	2017-06-14 18:46:01.102000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Contractual'&$top=10	2.79400014877	200	1	0.0008154296875MB	2017-06-14 18:46:03.897000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'EASY'&$top=10	1.85500001907	200	1	0.0008173828125MB	2017-06-14 18:46:05.752000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Open'&$top=10	2.62400007248	200	2	0.0011513671875MB	2017-06-14 18:46:08.377000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Enterprise'&$top=10	2.09899997711	200	1	0.00051953125MB	2017-06-14 18:46:10.478000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Select%20Plus'&$top=10	2.99399995804	200	1	0.0014208984375MB	2017-06-14 18:46:13.473000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Volume%20License%20Agreement%20%28VLA%29'&$top=10	2.77300000191	200	1	0.0006328125MB	2017-06-14 18:46:16.247000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Rewards'&$top=10	1.72200012207	200	1	0.0010263671875MB	2017-06-14 18:46:17.970000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Select'&$top=10	0.860000133514	200	1	0.001015625MB	2017-06-14 18:46:18.832000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Transactional'&$top=10	1.74099993706	200	1	0.000712890625MB	2017-06-14 18:46:20.574000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Volume'&$top=10	1.07699990273	200	10	0.0041328125MB	2017-06-14 18:46:21.652000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Express'&$top=10	2.40699982643	200	1	0.0007080078125MB	2017-06-14 18:46:24.060000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Enterprise%20Agreement'&$top=10	3.08799982071	200	1	0.000546875MB	2017-06-14 18:46:27.149000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Academic'&$top=10	3.07299995422	200	4	0.0021103515625MB	2017-06-14 18:46:30.223000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Commercial'&$top=10	1.85899996758	200	4	0.0020498046875MB	2017-06-14 18:46:32.083000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Government'&$top=10	1.95599985123	200	2	0.001154296875MB	2017-06-14 18:46:34.040000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Retail'&$top=10	2.28500008583	200	4	0.00214453125MB	2017-06-14 18:46:36.326000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$filter=PRICING eq 'Corel%20License%20Program%20%28CLP%29'&$top=10	2.74400019646	200	1	0.0006884765625MB	2017-06-14 18:46:39.071000
http://vm195w/bdna-api/odata/CAT_T_SW_LIC_PRICING?$count=true&$expand=CAT_T_MANUFACTURER&$top=10	3.23199987411	200	10	0.0178251953125MB	2017-06-14 18:46:42.304000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$top=10	21.9730000496	200	10	0.0102841796875MB	2017-06-14 18:47:04.278000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$select=CAT_WINDOWS10_COMPATIBILITY_ID,WIN10_32BIT_COMPAT_STATUS,WIN10_32BIT_COMPAT_STATUS_DESC,WIN10_32BIT_READINESS,WIN10_64BIT_COMPAT_STATUS_DESC&$top=10	3.09099984169	200	10	0.0026015625MB	2017-06-14 18:47:07.370000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Future%20Compatibility'&$top=10	9.11800003052	200	10	0.0102158203125MB	2017-06-14 18:47:19.945000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Free%20Update%20Required'&$top=10	14.9960000515	200	10	0.010537109375MB	2017-06-14 18:47:34.941000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Compatible%20-%20Windows%2010%20Logo'&$top=10	9.10600018501	200	10	0.0103916015625MB	2017-06-14 18:47:44.048000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Status%20Not%20Available'&$top=10	5.90499997139	200	10	0.010162109375MB	2017-06-14 18:47:49.954000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Information%20Coming%20Soon'&$top=10	11.6920001507	200	10	0.0102041015625MB	2017-06-14 18:48:01.647000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Compatible'&$top=10	5.83800005913	200	10	0.0099140625MB	2017-06-14 18:48:07.486000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Not%20Compatible'&$top=10	11.7730000019	200	10	0.01003125MB	2017-06-14 18:48:19.260000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Paid%20Update%20Required'&$top=10	11.6039998531	200	10	0.0105078125MB	2017-06-14 18:48:30.866000
http://vm195w/bdna-api/odata/CAT_WINDOWS10_COMPATIBILITY?$count=true&$filter=WIN10_64BIT_COMPAT_STATUS_DESC eq 'Other'&$top=10	11.9169998169	200	10	0.0098681640625MB	2017-06-14 18:48:42.784000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$top=10	4.31399989128	200	10	0.0109296875MB	2017-06-14 18:48:47.099000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$select=CAT_MANUFACTURER_ID,MANUFACTURER,TIER&$top=10	2.82700014114	200	10	0.000943359375MB	2017-06-14 18:48:49.927000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Albert%20Chu'&$top=10	3.23000001907	200	1	0.000884765625MB	2017-06-14 18:49:01.346000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Millet%20Software'&$top=10	3.20900011063	200	1	0.0008818359375MB	2017-06-14 18:49:04.556000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'IntrinsiQ'&$top=10	2.89600014687	200	1	0.00086328125MB	2017-06-14 18:49:07.453000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'InFocus'&$top=10	2.07699990273	200	1	0.001021484375MB	2017-06-14 18:49:09.531000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'GwtUpload%20Project%2C%20The'&$top=10	2.57099986076	200	1	0.000904296875MB	2017-06-14 18:49:12.103000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Aginity'&$top=10	4.99799990654	200	1	0.0008583984375MB	2017-06-14 18:49:17.102000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Trust4%20Project%2C%20The'&$top=10	2.90100002289	200	1	0.0008896484375MB	2017-06-14 18:49:20.004000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'JReceiver%20Project%2C%20The'&$top=10	1.27699995041	200	1	0.000892578125MB	2017-06-14 18:49:21.282000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Daniel%20Knippers'&$top=10	2.3900001049	200	1	0.00089453125MB	2017-06-14 18:49:23.673000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Oncology%20Systems'&$top=10	2.94599986076	200	1	0.0008720703125MB	2017-06-14 18:49:26.620000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Sequencematrix%20%20Project%2C%20The'&$top=10	2.90799999237	200	1	0.00090625MB	2017-06-14 18:49:29.529000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'FOEX'&$top=10	2.34200000763	200	1	0.000861328125MB	2017-06-14 18:49:31.872000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'California%20ISO'&$top=10	3.90100002289	200	1	0.00087109375MB	2017-06-14 18:49:35.774000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'OpenGeoDB%20Project%2C%20The'&$top=10	2.81699991226	200	1	0.000884765625MB	2017-06-14 18:49:38.592000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'lzunet%20Project%2C%20The'&$top=10	2.70900011063	200	1	0.0008896484375MB	2017-06-14 18:49:41.302000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'ThreeDify'&$top=10	4.22499990463	200	1	0.0008681640625MB	2017-06-14 18:49:45.527000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Thomas%20Reed'&$top=10	2.24599981308	200	1	0.0008740234375MB	2017-06-14 18:49:47.774000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'QZ%20Industries'&$top=10	3.53399991989	200	1	0.0008671875MB	2017-06-14 18:49:51.309000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'CI%20Solutions'&$top=10	1.93700003624	200	1	0.0008759765625MB	2017-06-14 18:49:53.247000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Transcripa%20Project%2C%20The'&$top=10	2.32800006866	200	1	0.0008974609375MB	2017-06-14 18:49:55.576000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Asukanet'&$top=10	2.55200004578	200	1	0.0008798828125MB	2017-06-14 18:49:58.129000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'OpenSched%20Project%2C%20The'&$top=10	2.96300005913	200	1	0.0008935546875MB	2017-06-14 18:50:01.094000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Igor%20Sysoev'&$top=10	2.90100002289	200	1	0.0008603515625MB	2017-06-14 18:50:03.996000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Rob%20Braun'&$top=10	2.64100003242	200	1	0.0008662109375MB	2017-06-14 18:50:06.638000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'ACPI4Asus%20Project%2C%20The'&$top=10	3.31599998474	200	1	0.000892578125MB	2017-06-14 18:50:09.955000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Conrad%20Parker'&$top=10	3.26399993896	200	1	0.000888671875MB	2017-06-14 18:50:13.220000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Cython.org'&$top=10	3.1740000248	200	1	0.0008671875MB	2017-06-14 18:50:16.395000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'MIS'&$top=10	3.80599999428	200	1	0.0008603515625MB	2017-06-14 18:50:20.202000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Rssbandit.org'&$top=10	2.6779999733	200	1	0.0008720703125MB	2017-06-14 18:50:22.881000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Eyefinity'&$top=10	2.93099999428	200	1	0.0008740234375MB	2017-06-14 18:50:25.813000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Nick%20Stenning'&$top=10	2.81700015068	200	1	0.0008837890625MB	2017-06-14 18:50:28.631000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'EpiData%20Association'&$top=10	2.68300008774	200	1	0.00087890625MB	2017-06-14 18:50:31.315000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'KMerlin%20Project%2C%20The'&$top=10	1.30900001526	200	1	0.0008974609375MB	2017-06-14 18:50:32.625000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Ground%20Zero%20Software'&$top=10	2.3029999733	200	1	0.0008828125MB	2017-06-14 18:50:34.929000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Global%20Emergency%20Resources'&$top=10	3.00099992752	200	1	0.000873046875MB	2017-06-14 18:50:37.931000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'The%20American%20Ceramic%20Society'&$top=10	2.97200012207	200	1	0.000888671875MB	2017-06-14 18:50:40.904000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Pre%20Make%20Kit%20Project%2C%20The'&$top=10	2.80999994278	200	1	0.0008896484375MB	2017-06-14 18:50:43.715000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Jason%20Green'&$top=10	1.10099983215	200	1	0.000876953125MB	2017-06-14 18:50:44.817000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Degang%20Mu'&$top=10	2.40300011635	200	1	0.0008720703125MB	2017-06-14 18:50:47.220000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'OpenText'&$top=10	2.91400003433	200	1	0.001189453125MB	2017-06-14 18:50:50.135000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'KnowledgeAdvisors'&$top=10	2.85400009155	200	1	0.0008818359375MB	2017-06-14 18:50:52.990000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Adaptrade%20Software'&$top=10	1.29100012779	200	1	0.000890625MB	2017-06-14 18:50:54.282000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'AEM%20Performance%20Electronics'&$top=10	2.28400015831	200	1	0.00089453125MB	2017-06-14 18:50:56.568000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Parasoft'&$top=10	2.96700000763	200	1	0.0010869140625MB	2017-06-14 18:50:59.536000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Paxton%20Access'&$top=10	2.04600000381	200	1	0.0008701171875MB	2017-06-14 18:51:01.583000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'ChiasTek'&$top=10	3.42199993134	200	1	0.000869140625MB	2017-06-14 18:51:05.006000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Dedicated%20Microcomputers'&$top=10	3.04400014877	200	1	0.00088671875MB	2017-06-14 18:51:08.051000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Beggar%20Project%2C%20The'&$top=10	1.56200003624	200	1	0.00088671875MB	2017-06-14 18:51:09.614000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Avahi%20Team%2C%20The'&$top=10	2.367000103	200	1	0.0008740234375MB	2017-06-14 18:51:11.982000
http://vm195w/bdna-api/odata/CAT_MANUFACTURER?$count=true&$filter=MANUFACTURER eq 'Thumbnailator%20Project%2C%20The'&$top=10	3.15300011635	200	1	0.0009033203125MB	2017-06-14 18:51:15.138000
http://vm195w/bdna-api/odata/DISC_DISK_PARTITIONS?$count=true&$top=10	2.93499994278	200	10	0.002994140625MB	2017-06-14 18:51:18.074000
http://vm195w/bdna-api/odata/CAT_T_HW_LIC_ADDITIONAL_SW?$count=true&$top=10	2.83399987221	200	10	0.0051396484375MB	2017-06-14 18:51:20.909000
http://vm195w/bdna-api/odata/CAT_T_HW_LIC_ADDITIONAL_SW?$count=true&$expand=CAT_T_SW_PRODUCT,CAT_T_SW_EDITION,CAT_T_MANUFACTURER&$top=10	2.93099999428	200	10	0.025177734375MB	2017-06-14 18:51:23.841000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$top=10	8.24900007248	200	10	0.004572265625MB	2017-06-14 18:51:32.091000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$expand=CAT_T_SW_RELEASE&$top=10	2.88700008392	200	10	0.010744140625MB	2017-06-14 18:51:34.979000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'AuditPro%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	4.3180000782	200	2	0.002263671875MB	2017-06-14 18:51:52.546000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Accuchek%20on%20z%2FOS'&$expand=CAT_T_SW_RELEASE&$top=10	2.90700006485	200	4	0.004326171875MB	2017-06-14 18:51:55.454000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Transit%20Client%20on%20Solaris'&$expand=CAT_T_SW_RELEASE&$top=10	2.87400007248	200	2	0.0022666015625MB	2017-06-14 18:51:58.329000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Agent%20Add-in%3A%20SAPI%204%20control%20panel%20applet%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.32800006866	200	1	0.0012392578125MB	2017-06-14 18:52:00.658000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'MixPad%20on%20MacOS%20X'&$expand=CAT_T_SW_RELEASE&$top=10	3.96700000763	200	10	0.0107734375MB	2017-06-14 18:52:04.626000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'ADAMS%2FRail%20on%20AIX'&$expand=CAT_T_SW_RELEASE&$top=10	1.97299981117	200	1	0.001171875MB	2017-06-14 18:52:06.600000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Fuego%20BPM%20WorkPortal%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.632999897	200	1	0.00119921875MB	2017-06-14 18:52:09.234000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Data%20Click%20on%20AIX'&$expand=CAT_T_SW_RELEASE&$top=10	2.85600018501	200	2	0.0022392578125MB	2017-06-14 18:52:12.091000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Data%20Director%20for%20Web%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.90499997139	200	4	0.00444921875MB	2017-06-14 18:52:14.997000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Azkaban%20on%20BSD'&$expand=CAT_T_SW_RELEASE&$top=10	3.88499999046	200	6	0.0065MB	2017-06-14 18:52:18.883000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Mobile%20Video%20Converter%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	4.41400003433	200	6	0.0067060546875MB	2017-06-14 18:52:23.298000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Systems%20DBM%20Export%20for%20HILS%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.97600007057	200	1	0.0012197265625MB	2017-06-14 18:52:26.275000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Trigger%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	3.33599996567	200	9	0.0097392578125MB	2017-06-14 18:52:29.611000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'KeyView%20Viewing%20SDK%20on%20Linux'&$expand=CAT_T_SW_RELEASE&$top=10	2.69799995422	200	10	0.010958984375MB	2017-06-14 18:52:32.310000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'ChemDraw%20Std%20on%20MacOS%20X'&$expand=CAT_T_SW_RELEASE&$top=10	2.30099987984	200	10	0.0107890625MB	2017-06-14 18:52:34.613000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Acsera%20Manager%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	3.64599990845	200	1	0.0011884765625MB	2017-06-14 18:52:38.260000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Surrogator%20on%20Linux'&$expand=CAT_T_SW_RELEASE&$top=10	2.79800009727	200	2	0.0022509765625MB	2017-06-14 18:52:41.059000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Custom%20Modeler%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	3.45399999619	200	10	0.010849609375MB	2017-06-14 18:52:44.514000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Software%20Development%20Platform%20%28SDP%29%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	4.02099990845	200	4	0.0045869140625MB	2017-06-14 18:52:48.536000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Deliver%20Output%20Management%20for%20VSE%20on%20Linux'&$expand=CAT_T_SW_RELEASE&$top=10	2.86000013351	200	2	0.0023125MB	2017-06-14 18:52:51.397000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Library%20Management%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.97699999809	200	2	0.002267578125MB	2017-06-14 18:52:54.375000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Configuration%20Automation%20for%20Networks%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.8710000515	200	7	0.007923828125MB	2017-06-14 18:52:57.247000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'MultiTerm%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.74800014496	200	10	0.010767578125MB	2017-06-14 18:52:59.996000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Readiris%20Pro%20on%20MacOS%20X'&$expand=CAT_T_SW_RELEASE&$top=10	2.8710000515	200	10	0.010822265625MB	2017-06-14 18:53:02.868000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Storage%20Director%20%28SD%29%20on%20AIX'&$expand=CAT_T_SW_RELEASE&$top=10	2.87199997902	200	2	0.00228515625MB	2017-06-14 18:53:05.741000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Marketing%20Director%20Suite%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	2.79499983788	200	2	0.002302734375MB	2017-06-14 18:53:08.537000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'SortTV%20on%20MacOS'&$expand=CAT_T_SW_RELEASE&$top=10	3.78699994087	200	10	0.010705078125MB	2017-06-14 18:53:12.326000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Keeper%20on%20Linux'&$expand=CAT_T_SW_RELEASE&$top=10	2.82000017166	200	9	0.0097080078125MB	2017-06-14 18:53:15.147000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Workstation%20Movie%20Decoder%20on%20Windows'&$expand=CAT_T_SW_RELEASE&$top=10	4.28800010681	200	9	0.0099755859375MB	2017-06-14 18:53:19.436000
http://vm195w/bdna-api/odata/CAT_T_SW_REL_PLATFORM?$count=true&$filter=REL_PLATFORM eq 'Sagator%20on%20Solaris'&$expand=CAT_T_SW_RELEASE&$top=10	3.02399992943	200	9	0.0096953125MB	2017-06-14 18:53:22.461000
http://vm195w/bdna-api/odata/CAT_MDS2?$count=true&$top=10	2.71100020409	200	0	0.000109375MB	2017-06-14 18:53:25.173000
http://vm195w/bdna-api/odata/CAT_MDS2?$count=true&$select=EPHI_MANAGEMENT,EPHI_TYPE_DEMOGRAPHIC,EPHI_TYPE_BIOMETRIC_DATA&$top=10	1.45200014114	200	0	0.000171875MB	2017-06-14 18:53:26.627000
http://vm195w/bdna-api/odata/CAT_MDS2?$count=true&$filter=EPHI_MANAGEMENT eq 'yes'&$top=10	2.74699997902	200	0	0.000109375MB	2017-06-14 18:53:39.548000
http://vm195w/bdna-api/odata/DISC_HOSTS_USERLOGON?$count=true&$top=10	2.94400000572	200	10	0.0020078125MB	2017-06-14 18:53:42.493000
